timestamp_ns,action_json
1761391587294052756,{"shoulder_pan.pos": 7.805825242718441, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 96.34623749456287, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587389803456,{"shoulder_pan.pos": 7.728155339805824, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 96.43323183993039, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587486552956,{"shoulder_pan.pos": 7.417475728155338, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 97.99913005654633, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587581879357,{"shoulder_pan.pos": 5.94174757281553, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 98.52109612875165, "wrist_flex.pos": 31.497112394491324, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587678239257,{"shoulder_pan.pos": 5.864077669902912, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.47803392779468, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587812819258,{"shoulder_pan.pos": 5.864077669902912, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.56502827316226, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587904259858,{"shoulder_pan.pos": 5.864077669902912, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588000415558,{"shoulder_pan.pos": 5.864077669902912, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588095779759,{"shoulder_pan.pos": 5.864077669902912, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 31.497112394491324, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588222740959,{"shoulder_pan.pos": 5.94174757281553, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 31.497112394491324, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588318573960,{"shoulder_pan.pos": 6.0194174757281615, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 31.941359395824065, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588446093160,{"shoulder_pan.pos": 5.786407766990294, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.03020879609062, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588542733261,{"shoulder_pan.pos": 5.708737864077662, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.03020879609062, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588670874661,{"shoulder_pan.pos": 5.786407766990294, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588766533661,{"shoulder_pan.pos": 6.0970873786407935, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391588863044562,{"shoulder_pan.pos": 6.174757281553383, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589023432662,{"shoulder_pan.pos": 6.174757281553383, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589118936763,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589214958963,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589342646264,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589439230564,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589598207865,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589694401765,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589790460265,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391589886803266,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391590014875166,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391590110393967,{"shoulder_pan.pos": 6.252427184466015, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.6520226185298, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
